player_id,name,nation,position,rating,market_value_eur,club,is_current_callup
1216,D. Nagbe,USA,MID,75,2600000,Columbus Crew,True
1217,G. Reyna,USA,MID,75,9000000,Borussia Mönchengladbach,True
1218,B. White,USA,FWD,75,5500000,Vancouver Whitecaps FC,True
1219,W. Zimmerman,USA,DEF,75,3600000,Nashville SC,True
1220,J. Sargent,USA,FWD,75,7500000,Norwich City,True
1221,P. Aaronson,USA,MID,75,11500000,Colorado Rapids,True
1222,D. Mihailovic,USA,MID,75,7500000,Toronto FC,True
1223,T. Tessmann,USA,MID,75,8000000,Olympique Lyonnais,True
1224,Y. Musah,USA,MID,74,9500000,Atalanta,True
1225,A. Trusty,USA,DEF,74,4900000,Celtic,True
1226,M. McKenzie,USA,DEF,74,5500000,Toulouse FC,True
1227,G. Busio,USA,MID,74,8500000,Venezia,True
1228,B. Aaronson,USA,MID,74,6000000,Leeds United,True
1229,M. Turner,USA,GK,74,2200000,New England Revolution,False
1230,J. Scally,USA,DEF,74,5500000,Borussia Mönchengladbach,False
1231,C. Roldan,USA,MID,74,3500000,Seattle Sounders FC,False
1232,B. Reynolds,USA,DEF,73,6000000,KVC Westerlo,False
1233,F. Valverde,Uruguay,MID,89,120500000,Real Madrid,True
1234,R. Araujo,Uruguay,DEF,83,42000000,FC Barcelona,True
1235,L. Torreira,Uruguay,MID,83,31000000,Galatasaray SK,True
1236,J. Giménez,Uruguay,DEF,83,30000000,Atlético Madrid,True
1237,M. Arambarri,Uruguay,MID,80,20500000,Getafe CF,True
1238,R. Bentancur,Uruguay,MID,80,20500000,Tottenham Hotspur,True
1239,L. Suárez,Uruguay,FWD,79,6000000,Inter Miami,True
1240,D. Núñez,Uruguay,FWD,79,23000000,Al Hilal,True
1241,R. Zalazar,Uruguay,MID,79,23000000,Sporting Clube de Braga,True
1242,S. Coates,Uruguay,DEF,79,5500000,Club Nacional de Football,True
1243,F. Muslera,Uruguay,GK,79,1900000,Estudiantes de La Plata,True
1244,M. Ugarte,Uruguay,MID,79,23000000,Manchester United,True
1245,L. Fernández,Uruguay,MID,78,18500000,Peñarol,True
1246,M. Olivera,Uruguay,DEF,78,13500000,Napoli,True
1247,M. Vecino,Uruguay,MID,77,6500000,Lazio,True
1248,M. Araújo,Uruguay,MID,77,14000000,Sporting CP,True
1249,C. Stuani,Uruguay,FWD,77,3600000,Girona FC,True
1250,S. Bueno,Uruguay,DEF,76,8500000,Wolverhampton Wanderers,True
1251,J. Rodríguez,Uruguay,MID,76,6000000,Portland Timbers,True
1252,N. López,Uruguay,FWD,76,6500000,Club Nacional de Football,True
1253,M. Merentiel,Uruguay,FWD,76,7500000,Boca Juniors,True
1254,E. Cavani,Uruguay,FWD,76,2600000,Boca Juniors,True
1255,N. Nández,Uruguay,MID,76,7500000,Al Qadsiah FC,True
1256,G. Álvarez,Uruguay,DEF,75,10000000,Al Qadsiah FC,True
1257,L. Cabrera,Uruguay,DEF,75,1800000,RCD Espanyol,True
1258,D. Rossi,Uruguay,MID,75,6500000,Columbus Crew,True
1259,F. Israel,Uruguay,GK,75,6500000,Torino,False
1260,G. Martirena,Uruguay,DEF,75,6500000,Racing Club,False
1261,M. Cauteruccio,Uruguay,FWD,75,1900000,Bolívar,False
1262,S. Rodríguez,Uruguay,MID,75,4400000,Universidad de Chile,False
1263,A. Khusanov,Uzbekistan,DEF,77,22000000,Manchester City,True
1264,E. Shomurodov,Uzbekistan,FWD,74,4099999,Medipol Başakşehir FK,True
1265,K. Alikulov,Uzbekistan,DEF,68,1500000,Çaykur Rizespor,True
1266,A. Fayzullaev,Uzbekistan,MID,65,1800000,Medipol Başakşehir FK,True
1267,M. Urinboev,Uzbekistan,FWD,63,1100000,Royal Antwerp FC,True
